
					I Chronicles 1				|
And Meonothai was the father of Ophrah; and Seraiah was the father of Joab, the father of Ge-harashim; they were expert workmen.|Mê-ô-nô-thai sanh Op-ra; Sê-ra-gia sanh Giô-áp, tổ phụ của các người ở trũng thợ mộc, vì họ đều là thợ mộc.
And the sons of Caleb, the son of Jephunneh: Iru, Elah, and Naam; and the son of Elah: Kenaz.|Các con trai của Ca-lép, cháu của Giê-phu-nê, là Y-ru, Ê-la, và Na-am, cùng những con trai của Ê-la và Kê-na.
And the sons of Jehallelel: Ziph and Ziphah, Tiria and Asarel.|Con trai của Giê-ha-lê-le là Xíp, Xi-pha, Thi-ria, và A-sa-rên.
And the sons of Ezrah: Jether and Mered and Epher and Jalon; and these are the sons of Bithiah, the daughter of Pharaoh, the wife of Mered. And she became the mother of Miriam and Shammai and Ishbah, the father of Eshtemoa.|Con trai của E-xơ-ra là Giê-the, Mê-rết, Ê-phe, và Gia-lôn. Vợ của Mê-rết sanh Mi-ri-am, Sa-mai, và Dít-bác, tổ phụ của Ech-tê-mô -a.
And his wife, a woman of the tribe of Judah, became the mother of Jered, the father of Gedor, and Heber, the father of Soco, and Jekuthiel, the father of Zanoah.|Vợ người là dân Giu-đa, sanh Giê-rệt, tổ phụ của Ghê-đô, Hê-be, tổ phụ của Sô-cô, và Giê-cu-ti-ên, tổ phụ của Xa-nô -a. Ay là con cháu của Bi-thia, con gái của Pha-ra-ôn, mà Mê-rết cưới lấy.
And the sons of the wife of Hodiah, the sister of Naham, were the father of Keilah the Garmite, and Eshtemoa the Maacathite.|Con trai của vợ Hô-đia, chị em Na-ham, là cha của Kê-hi-la, người Gạc-mít, và Ech-tê-mô -a, người Ma-ca-thít.
And the sons of Shimon: Amnon and Rinnah, Ben-hanan and Tilon. And the sons of Ishi: Zoheth; and the son of Zoheth. ...|Con trai của Si-môn là Am-môn, Ri-na, Bên-Ha-nan, và Ti-lôn. Con trai của Di-si là Xô-hết và Bên-Xô-hết.
The sons of Shelah, the son of Judah: Er, the father of Lecah, and Laadah, the father of Mareshah, and the families of those who made delicate linen, of the family of Ashbea;|Con cháu Sê-la, con trai Giu-đa, là Ê-rơ, tổ phụ của Lê-ca, La-ê-đa, tổ phụ của Ma-rê-sa, và các họ hàng về dòng dõi Ach-bê -a, là kẻ dệt vải gai mịn;
And Jokim, and the men of Cozeba, and Joash and Saraph, who were rulers in Moab, and went back to Beth-lehem. And the records are very old.|lại có Giô-kim, và những người Cô-xê-ba, Giô-ách, và Sa-ráp, là người cai trị đất Mô-áp, cùng Gia-su-bi-Lê-chem. Ay là điều cổ tích.
These were the potters, and the people living among planted fields with walls round them; they were there to do the king's work.|Những người nầy là thợ gốm, ở tại Nê-ta-im, và Ghê-đê-ra; chúng ở gần vua mà làm công việc người.
The sons of Simeon: Nemuel and Jamin, Jarib, Zerah, Shaul;|Con trai của Si-mê-ôn là Nê-mu-ên, Gia-min, Gia-ríp, Xê-ra, Sau-lơ;
Shallum his son, Mibsam his son, Mishma his son.|Sa-lum, con trai của Sau-lơ, Míp-sam, con trai của Sa-lum, và Mích-ma, con trai của Míp-sam.
And the sons of Mishma: Hammuel his son, Zaccur his son, Shimei his son.|Con trai của Mích-ma là Ham-mu-ên, con trai của Xa-cu là Si-mê -i.
And Shimei had sixteen sons and six daughters, but his brothers had only a small number of children, and their family was not as fertile as the children of Judah.|Còn Si-mê -i có mười sáu con trai và sáu con gái; song anh em người không đông con; cả họ hàng chúng sánh với số người Giu-đa thì kém.
And they were living at Beer-sheba and Moladah and Hazar-shual,|Chúng ở tại Bê -e-Sê-ba, tại Mô-la-đa, tại Ha-xa-Sua,
And at Bilhah, and at Ezem, and at Tolad,|tại Bi-la, tại Ê-xem, và tại Tô-lát;
And at Bethuel, and at Hormah, and at Ziklag,|lại ở tại Bê-tu-ên, Họt-ma, và Xiếc-lác;
And at Beth-marcaboth, and at Hazarsusim, and at Beth-biri, and at Shaaraim. These were their towns till David became king.|ở tại Bết-Ma-ca-bốt, Hát-sa-Su-sim, Bết-Bi-rê, và tại Sa -a-ra-im. Ay là các thành của chúng cho đến đời vua Đa-vít.
And their small towns were Etam, Ain, Rimmon, and Tochen and Ashan, five towns;|Chúng cũng có năm hương thôn, là Ê-tam, A-in, Rim-môn, Tô-ken, và A-san,
And all the small places round these towns, as far as Baalath-beer, the high place of the South. These were their living-places, and they have lists of their generations.|cùng các thôn ấp bốn phía của các hương thôn nầy cho đến Ba-anh. Ay là chỗ ở và gia phổ của chúng.
And Meshobab and Jamlech and Joshah, the son of Amaziah,|Lại, Mê-sô-báp, Giam-léc, Giô-sa, con trai của A-ma-xia;
And Joel and Jehu, the son of Joshibiah, the son of Seraiah, the son of Asiel,|Giô-ên và Giê-hu, là con trai Giô-xơ-bia, cháu Sê-ra-gia, chắt A-si-ên;
And Elioenai and Jaakobah and Jeshohaiah and Asaiah and Adiel and Jesimiel and Benaiah,|lại có Ê-li-ô-ê-nai, Gia-cô-ba, Giê-sô-hai-gia, A-sa-gia, A-đi-ên, Giê-si-mi-ên, Bê-na-gia,
And Ziza, the son of Shiphi, the son of Allon, the son of Jedaiah, the son of Shimri, the son of Shemaiah;|Xi-xa, con trai của Si-phi, cháu của A-lôn, chắt của Giê-đa-gia, chít của Sim-ri, là con trai của Sê-ma-gia.
These, whose names are given, were chiefs in their families, and their families became very great in number.|Những người kể từng tên nầy là trưởng tộc trong họ mình, tông tộc chúng thì thêm lên rất nhiều.
And they went to the opening into Gedor, as far as the east side of the valley, in search of grass-land for their flocks.|Chúng sang qua Ghê-đô, đến bên phía đông của trũng, để kiếm đồng cỏ cho đoàn súc vật mình.
And they came to some good fertile grass-land, in a wide quiet country of peace-loving people; for the people who were living there before were of the offspring of Ham.|Chúng bèn thấy đồng cỏ tươi tốt; còn đất thì rộng rãi, yên lặng và bình an; khi trước dòng dõi Cham ở đó.
And these whose names are given came in the days of Hezekiah, king of Judah, and made an attack on the Meunim who were living there, and put an end to them to this day, and took their place, because there was grass there for their flocks.|Những người đã kể tên trước đây, trong đời Ê-xê-chia, vua nước Giu-đa, kéo đến đánh các trại quân của chúng, và những người Ma-ô-nít ở đó, tuyệt hết họ, chiếm lấy đất, và ở thay vào cho đến ngày nay; bởi vì tại đó có đồng cỏ để nuôi bầy súc vật của họ.
And some of them, five hundred of the sons of Simeon, went to the hill-country of Seir, with Pelatiah and Neariah and Rephaiah and Uzziel, the sons of Ishi, at their head.|Trong dòng Si-mê-ôn có năm trăm người tiến đến núi Sê -i-rơ; các quan-cai họ là Phê-la-tia, Nê -a-ria, Rê-pha-gia, và U-xi-ên; ấy là các con trai của Di-si.
And they put to death the rest of the Amalekites who had got away safely, and made it their living-place to this day.|Chúng đánh người A-ma-léc còn sót lại, rồi ở đó cho đến ngày nay.

					I Chronicles 5				|
						I Sử Ký 5					
And the sons of Reuben, the oldest son of Israel, (for he was the oldest son, but, because he made his father's bride-bed unclean, his birthright was given to the sons of Joseph, the son of Israel; but he is not to be given the place of the oldest.|Vả, Ru-bên, con trưởng nam của Y-sơ-ra-ên, vì làm ô uế giường của cha mình, nên quyền trưởng tử đã về các con trai Giô-sép, là con trai Y-sơ-ra-ên; dầu vậy, trong gia phổ không chép Giô-sép là trưởng tử;
Though Judah became stronger than his brothers, and from him came the ruler, the birthright was Joseph's:)|vì Giu-đa trổi hơn anh em mình, và bởi người mà ra vua chúa; song quyền trưởng tử thì về Giô-sép.
The sons of Reuben, the oldest son of Israel: Hanoch and Pallu, Hezron and Carmi.|Nầy con trai của Ru-bên, con trưởng nam của Y-sơ-ra-ên, là Hê-nóc, Pha-lu, Hết-rôn, và Cạt-mi.
The sons of Joel: Shemaiah his son, Gog his son, Shimei his son,|Con trai của Giô-ên là Sê-ma-gia, con trai của Sê-ma-gia là Gót, con trai của Gót là Si-mê -i,
Micah his son, Reaiah his son, Baal his son,|con trai của Si-mê -i là Mi-ca, con trai của Mi-ca là Rê -a-gia, con trai của Rê -a-gia là Ba-anh,
Beerah his son, whom Tiglath-pileser, king of Assyria, took away as a prisoner: he was chief of the Reubenites.|con trai của Ba-anh là Bê-ê-ra, bị Tiếc-lát-Phin-nê-se, vua nước A-si-ri, bắt làm phu tù; người vốn làm trưởng tộc trong chi phái Ru-bên.
And his brothers by their families, when the list of their generations was made up: the chief, Jeiel, and Zechariah,|Anh em của Bê-ê-ra theo họ hàng mình, y như đã chép vào sách gia phổ là, Giê -i-ên, trưởng tộc, Xa-cha-ri,
And Bela, the son of Azaz, the son of Shema, the son of Joel, who was living in Aroer, as far as Nebo and Baal-meon;|Bê-la, con trai của A-xa, cháu của Sê-ma, chắt của Giô-ên; Bê-la ở tại A-rô -e, cho đến Nê-bô và Ba-anh-Mê-ôn;
And to the east his limits went as far as the starting point of the waste land, ending at the river Euphrates, because their cattle were increased in number in the land of Gilead.|về phía đông người ở vào lối đồng vắng cho đến sông Ơ-phơ-rát, vì trong xứ Ga-la-át bầy súc vật chúng có sanh thêm nhiều lắm.
And in the days of Saul they made war on the Hagarites, and overcame them; and they put up their tents through all the land east of Gilead.|Trong đời vua Sau-lơ, chúng ra đánh giặc với dân Ha-ga-rít, thắng hơn họ, và ở trong trại họ tại khắp miền phía đông xứ Ga-la-át.
And the sons of Gad were living opposite to them, in the land of Bashan as far as Salecah:|Con cháu Gát ở đối ngang chúng nó trong xứ Ba-san, cho đến Sanh-ca.
Joel the chief, and Shapham the second, and Janai and Shaphat in Bashan;|Giô-ên là trưởng tộc, Sa-pham làm phó; lại có Gia-nai và Sa-phát ở Ba-san.
And their brothers, the men of their family: Michael and Meshullam and Sheba and Jorai and Jacan and Zia and Eber, seven of them.|Anh em tùy theo tông tộc chúng, là bảy người: Mi-ca-ên, Mê-su-lam, Sê-ba, Giô-rai, Gia-can, Xia và Ê-be.
These were the sons of Abihail, the son of Huri, the son of Jaroah, the son of Gilead, the son of Michael, the son of Jeshishai, the son of Jahdo, the son of Buz;|Ay là các con trai của A-bi-hai, A-bi-hai con trai của Hu-ri. Hu-ri con trai của Gia-rô -a, Gia-rô -a con trai của Ga-la-át, Ga-la-át con trai của Mi-ca-ên, Mi-ca-ên con trai của Giê-si-sai, Giê-si-sai con trai của Giác-đô, Giác-đô con trai của Bu-xơ;
Ahi, the son of Abdiel, the son of Guni, head of their families.|A-hi con trai của Ap-đi-ên, Ap-đi-ên con trai của Gu-ni; A-hi làm trưởng tộc.
And they were living in Gilead in Bashan, in its small towns and in all the grass-land of Sirion as far as its limits.|Chúng ở nơi Ga-la-át, Ba-san, cùng trong các hương thôn của xứ ấy; lại ở trong cõi Sa-rôn cho đến giới hạn nó.
All these were listed under the names of their families, in the time of Jotham, king of Judah, and in the time of Jeroboam, king of Israel.|Những kẻ nầy đã được biên vào sách gia phổ trong đời vua Giô-tham nước Giu-đa, và trong đời vua Giê-rô-bô-am nước Y-sơ-ra-ên.
There were forty-four thousand, seven hundred and sixty of the sons of Reuben and of the Gadites and of the half-tribe of Manasseh, all strong men, expert in the use of the body-cover, the sword, and the bow, and in the art of war, all able to take up arms.|Trong con cháu Ru-bên, người Gát và phân nửa chi phái Ma-na-se, các người lính chiến có tài cầm khiên, cầm gươm, giương cung, và thạo về chinh chiến, là bốn vạn bốn ngàn bảy trăm sáu mươi người, có thể ra trận được.
And they went to war against the Hagarites, with Jetur and Naphish and Nodab.|Chúng giao chiến với dân Ha-ga-rít, dân Giê-tua, dân Na-phi, và dân Nô-đáp.
And they were helped against them, so that the Hagarites, and those with them, were given into their power. For they sent up prayers to God in the fight, and he gave ear to them, because they put their faith in him.|Trong khi giao chiến, chúng kêu cầu cùng Đức Chúa Trời, và Đức Chúa Trời vì chúng có lòng tin cậy Ngài, thì cứu giúp cho, phó dân Ha-ga-rít và cả những kẻ theo nó vào tay chúng.
And they took away their cattle: fifty thousand camels, two hundred and fifty thousand sheep, and two thousand asses, and a hundred thousand men.|Chúng bắt được những bầy súc vật của các dân ấy, là năm vạn lạc đà, hai mươi lăm vạn chiên, hai ngàn lừa, và luôn mười vạn người.
And a very great number went to their death, because the war was God's purpose. And they went on living in their place till they were taken away as prisoners.|Cũng có nhiều người bị chết, vì trận nầy bởi Đức Chúa Trời mà có. Chúng ở thay vào các dân tộc ấy cho đến khi bị bắt dẫn đi làm phu tù.
And the men of the half-tribe of Manasseh were living in the land: and their numbers were increased till all the land from Bashan to Baal-hermon and Senir and the mountain Hermon was theirs.|Người nửa chi phái Mê-na-se ở trong xứ từ Ba-san cho đến Ba-anh-Hẹt-môn, Sê-nia, và núi Hẹt-môn; nhân số họ rất đông.
And these were the heads of their families: Epher and Ishi and Eliel and Azriel and Jeremiah and Hodaviah and Jahdiel, men of war, of great name, heads of families.|Đây là các trưởng tộc trong dòng dõi chúng: Ê-phe, Di-si, Ê-li-ên, Ach-ri-ên, Giê-rê-mi, Hô-đa-via, và Giắc-đi-ên, đều là các trưởng tộc, vốn người mạnh dạn, có danh tiếng.
And they did evil against the God of their fathers, worshipping the gods of the people of the land, whom God had put to destruction before them.|Song chúng phạm tội cùng Đức Chúa Trời của các tổ phụ mình, và thông dâm cùng những thần của các dân tộc của xứ mà Đức Chúa Trời đã hủy hoại trước mặt chúng.
And the God of Israel put an impulse into the heart of Pul, king of Assyria, and of Tiglath-pileser, king of Assyria, who took them away as prisoners, all the Reubenites and the Gadites and the half-tribe of Manasseh, to Halah and Habor and Hara and to the river of Gozan, to this day.|Đức Chúa Trời của Y-sơ-ra-ên xui giục lòng Phun, vua nước A-si-ri, và Tiếc-lát-Phin-nê-se, cùng vua nước A-si-ri, đến bắt người Ru-bên, người Gát, và nửa chi phái Mê-na-se, đem chúng về ở Ha-la, Cha-bo, Ha-ra, và miền gần sông Gô-xan, là nơi chúng còn ở cho đến ngày nay.

					I Chronicles 6				|
						I Sử Ký 6					
The sons of Levi: Gershon, Kohath, and Merari.|Con trai của Lê-vi là Ghẹt-sôn, Kê-hát, và Mê-ra-ri.
And the sons of Kohath: Amram, Izhar, Hebron, and Uzziel.|Con trai của Kê-hát là Am-ram, Két-sê-ha, Hếp-rôn, và U-xi-ên.
And the sons of Amram: Aaron and Moses and Miriam. And the sons of Aaron: Nadab and Abihu, Eleazar and Ithamar.|Con trai của Am-ram là A-rôn, Môi-se và Mi-ri-am. Con trai của A-rôn là Na-đáp, A-bi-hu, Ê-lê -a-sa, và Y-tha-ma.
Eleazar was the father of Phinehas; Phinehas was the father of Abishua;|Ê-lê -a-sa sanh Phi-nê -a; Phi-nê -a sanh A-bi-sua;
And Abishua was the father of Bukki, and Bukki was the father of Uzzi,|A-bi-sua sanh Bu-ki, Bu-ki sanh U-xi;
And Uzzi was the father of Zerahiah, and Zerahiah was the father of Meraioth;|U-xi sanh Xê-ra-hi-gia; Xê-ra-hi-gia sanh Mê-ra-giốt;
Meraioth was the father of Amariah, and Amariah was the father of Ahitub,|Mê-ra-giốt sanh A-ma-ria; A-ma-ria sanh A-hi-túp;
And Ahitub was the father of Zadok, and Zadok was the father of Ahimaaz,|A-hi-túp sanh Xa-đốc; Xa-đốc sanh A-hi-ma-ách;
And Ahimaaz was the father of Azariah, and Azariah was the father of Johanan,|A-hi-ma-ách sanh A-xa-ria; A-xa-ria sanh Giô-ha-nan;
And Johanan was the father of Azariah, (he was priest in the house which Solomon put up in Jerusalem:)|Giô-ha-nan sanh A-xa-ria, là kẻ làm chức tế lễ trong đền vua Sa-lô-môn đã xây ở thành Giê-ru-sa-lem.
And Azariah was the father of Amariah, and Amariah was the father of Ahitub,|A-xa-ria sanh A-ma-ria; A-ma-ria sanh A-hi-túp;
And Ahitub was the father of Zadok, and Zadok was the father of Shallum,|A-hi-túp sanh Xa-đốc; Xa-đốc sanh Sa-lum;
And Shallum was the father of Hilkiah, and Hilkiah was the father of Azariah,|Sa-lum sanh Hinh-kia; Hinh-kia sanh A-xa-ria;
And Azariah was the father of Seraiah, and Seraiah was the father of Jehozadak;|A-xa-ria sanh Sê-ra-gia; Sê-ra-gia sanh Giê-hô-xa-đác;
And Jehozadak went as a prisoner when the Lord took away Judah and Jerusalem by the hand of Nebuchadnezzar.|Giê-hô-xa-đác bị bắt làm phu tù khi Đức Giê-hô-va dùng tay Nê-bu-cát-nết-sa mà bắt dẫn dân Giu-đa và Giê-ru-sa-lem đi.
The sons of Levi; Gershom, Kohath, and Merari.|Con trai của Lê-vi là Ghẹt-sôn, Kê-hát, và Mê-ra-ri.
